,Unnamed: 0,index,stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,nearby_stops,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
10,10,2,13231,13231,10th Ave & Pacheco St,37.75086,-122.466376,,,https://www.sfmta.com/13231,,,,0,,POINT (-122.466376 37.75086),1591.8096855023332,1139.8460653428488,2390.1562567771703,930.3109046562324,742.9814117141595,2678.9945471004457,1053.4615607312985,"['13231', '13232', '13233', '13234']",False,False,False,False,False,False,False,1529,558,59,849,693,621,72,1314,560,206,103,6,75,30400,3,241,1529,1390,1206.0,1.0,0.3649444081098757,0.0385873119686069,0.5552648790058862,1.0,0.8961038961038961,0.1038961038961039,1.0,0.426179604261796,0.1567732115677321,0.078386605783866,0.1834094368340943,1.0,0.9090909090909092,0.788750817527796,204,0.1552511415525114,139,0.0909090909090909,"['43', '43']"
11,11,2,13231,13231,10th Ave & Pacheco St,37.75086,-122.466376,,,https://www.sfmta.com/13231,,,,0,,POINT (-122.466376 37.75086),1591.8096855023332,1139.8460653428488,2390.1562567771703,930.3109046562324,742.9814117141595,2678.9945471004457,1053.4615607312985,"['13231', '13232', '13233', '13234']",False,False,False,False,False,False,False,1529,558,59,849,693,621,72,1314,560,206,103,6,75,30400,3,241,1529,1390,1206.0,1.0,0.3649444081098757,0.0385873119686069,0.5552648790058862,1.0,0.8961038961038961,0.1038961038961039,1.0,0.426179604261796,0.1567732115677321,0.078386605783866,0.1834094368340943,1.0,0.9090909090909092,0.788750817527796,204,0.1552511415525114,139,0.0909090909090909,"['6', '6', '6']"
12,12,2,13231,13231,10th Ave & Pacheco St,37.75086,-122.466376,,,https://www.sfmta.com/13231,,,,0,,POINT (-122.466376 37.75086),1591.8096855023332,1139.8460653428488,2390.1562567771703,930.3109046562324,742.9814117141595,2678.9945471004457,1053.4615607312985,"['13231', '13232', '13233', '13234']",False,False,False,False,False,False,False,1529,558,59,849,693,621,72,1314,560,206,103,6,75,30400,3,241,1529,1390,1206.0,1.0,0.3649444081098757,0.0385873119686069,0.5552648790058862,1.0,0.8961038961038961,0.1038961038961039,1.0,0.426179604261796,0.1567732115677321,0.078386605783866,0.1834094368340943,1.0,0.9090909090909092,0.788750817527796,204,0.1552511415525114,139,0.0909090909090909,"['48', '48', '48', '48']"
13,13,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359,0.197752808988764,1.0,0.5536912751677853,0.4463087248322148,1.0,0.2850241545893719,0.1980676328502415,0.0531400966183574,0.0917874396135265,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.1595505617977528,"['48', '48', '48', '48', 'LBUS', 'LBUS', 'LBUS', 'LBUS', 'LBUS', 'LBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL']"
14,14,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359,0.197752808988764,1.0,0.5536912751677853,0.4463087248322148,1.0,0.2850241545893719,0.1980676328502415,0.0531400966183574,0.0917874396135265,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.1595505617977528,"['37', '37', '37', '37', '37', '37']"
15,15,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359,0.197752808988764,1.0,0.5536912751677853,0.4463087248322148,1.0,0.2850241545893719,0.1980676328502415,0.0531400966183574,0.0917874396135265,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.1595505617977528,"['22', '22', '22', '22', '37', '37', '37', '37', '37', '37', '37', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'J', 'J', 'J', 'J', 'J', 'J', 'J', 'J', 'J', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'LBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S']"
16,16,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359,0.197752808988764,1.0,0.5536912751677853,0.4463087248322148,1.0,0.2850241545893719,0.1980676328502415,0.0531400966183574,0.0917874396135265,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.1595505617977528,"['37', '37', '37', '37', '37', '37']"
17,17,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359,0.197752808988764,1.0,0.5536912751677853,0.4463087248322148,1.0,0.2850241545893719,0.1980676328502415,0.0531400966183574,0.0917874396135265,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.1595505617977528,"['14', '14', '14', '14', '14', '14', '49', '49', '49', '49', '49', '49']"
18,18,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359,0.197752808988764,1.0,0.5536912751677853,0.4463087248322148,1.0,0.2850241545893719,0.1980676328502415,0.0531400966183574,0.0917874396135265,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.1595505617977528,"['66', '66', '66', '66', '66', '66', '66', '66']"
19,19,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359,0.197752808988764,1.0,0.5536912751677853,0.4463087248322148,1.0,0.2850241545893719,0.1980676328502415,0.0531400966183574,0.0917874396135265,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.1595505617977528,"['66', '66', '66', '66', '66', '66', '66', '66']"
20,20,6,14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,,POINT (-122.485294 37.709312),6484.122719380108,1555.3595798165295,1534.8109495112249,1539.372426287275,595.3998871787014,2062.041182522102,2100.860083983173,"['14829', '14828']",False,False,False,False,False,False,False,445,332,1,88,298,165,133,414,118,82,22,6,75,60400,2,38,445,374,,1.0,0.7460674157303371,0.0022471910112359,0.197752808988764,1.0,0.5536912751677853,0.4463087248322148,1.0,0.2850241545893719,0.1980676328502415,0.0531400966183574,0.0917874396135265,1.0,0.8404494382022472,,154,0.3719806763285024,71,0.1595505617977528,"['57', '57', '57', '57', '57', '57']"
21,21,8,16651,16651,115 Telegraph Hill Blvd,37.801766,-122.405677,,,https://www.sfmta.com/16651,,,,0,,POINT (-122.405677 37.801766),3866.5909935313775,345.51962801143804,473.24893048307496,129.2892417514686,428.7818413735197,1289.407173780075,247.5324324215721,"['16651', '16653', '16652', '14087', '16654', '16656', '16655', '16765', '16764', '16776', '16775']",False,True,False,True,False,False,True,1100,577,0,430,562,154,408,864,336,112,91,6,75,10402,2,58,1100,1049,599.0,1.0,0.5245454545454545,0.0,0.3909090909090909,1.0,0.2740213523131672,0.7259786476868327,1.0,0.3888888888888889,0.1296296296296296,0.105324074074074,0.0671296296296296,1.0,0.9536363636363636,0.5445454545454546,267,0.3090277777777778,51,0.0463636363636363,"['35', '35', '35', '35', '35', '35', '52']"
22,22,8,16651,16651,115 Telegraph Hill Blvd,37.801766,-122.405677,,,https://www.sfmta.com/16651,,,,0,,POINT (-122.405677 37.801766),3866.5909935313775,345.51962801143804,473.24893048307496,129.2892417514686,428.7818413735197,1289.407173780075,247.5324324215721,"['16651', '16653', '16652', '14087', '16654', '16656', '16655', '16765', '16764', '16776', '16775']",False,True,False,True,False,False,True,1100,577,0,430,562,154,408,864,336,112,91,6,75,10402,2,58,1100,1049,599.0,1.0,0.5245454545454545,0.0,0.3909090909090909,1.0,0.2740213523131672,0.7259786476868327,1.0,0.3888888888888889,0.1296296296296296,0.105324074074074,0.0671296296296296,1.0,0.9536363636363636,0.5445454545454546,267,0.3090277777777778,51,0.0463636363636363,"['8', '8', '8', '8', '8', '8', '8BX', '8BX', '8BX', '8BX', '8BX', '8BX', '8BX', '8BX', '8BX', '8BX', '91', '91', '91', '91', '91', '91', '91', '91', '91', '91']"
23,23,9,16907,16907,117 Warren Dr,37.75368,-122.457977,,,https://www.sfmta.com/16907,,,,0,,POINT (-122.457977 37.75368),1045.966701617881,1795.693378662732,1727.8887267701332,1154.486281175922,1166.365509889289,3371.6682091010657,1111.0632865392784,"['16907', '16911']",False,False,False,False,False,False,False,1327,825,0,396,566,366,200,1010,296,202,150,6,75,30102,1,91,1327,1159,882.0,1.0,0.6217030896759608,0.0,0.2984174830444612,1.0,0.6466431095406361,0.3533568904593639,1.0,0.293069306930693,0.2,0.1485148514851485,0.0900990099009901,1.0,0.8733986435568952,0.6646571213263,271,0.2683168316831683,168,0.1266013564431047,"['43', '43', '43', '43', '44', '44']"
24,24,9,16907,16907,117 Warren Dr,37.75368,-122.457977,,,https://www.sfmta.com/16907,,,,0,,POINT (-122.457977 37.75368),1045.966701617881,1795.693378662732,1727.8887267701332,1154.486281175922,1166.365509889289,3371.6682091010657,1111.0632865392784,"['16907', '16911']",False,False,False,False,False,False,False,1327,825,0,396,566,366,200,1010,296,202,150,6,75,30102,1,91,1327,1159,882.0,1.0,0.6217030896759608,0.0,0.2984174830444612,1.0,0.6466431095406361,0.3533568904593639,1.0,0.293069306930693,0.2,0.1485148514851485,0.0900990099009901,1.0,0.8733986435568952,0.6646571213263,271,0.2683168316831683,168,0.1266013564431047,"['66', '66', '66', '66', '66', '66', '66', '66']"
25,25,9,16907,16907,117 Warren Dr,37.75368,-122.457977,,,https://www.sfmta.com/16907,,,,0,,POINT (-122.457977 37.75368),1045.966701617881,1795.693378662732,1727.8887267701332,1154.486281175922,1166.365509889289,3371.6682091010657,1111.0632865392784,"['16907', '16911']",False,False,False,False,False,False,False,1327,825,0,396,566,366,200,1010,296,202,150,6,75,30102,1,91,1327,1159,882.0,1.0,0.6217030896759608,0.0,0.2984174830444612,1.0,0.6466431095406361,0.3533568904593639,1.0,0.293069306930693,0.2,0.1485148514851485,0.0900990099009901,1.0,0.8733986435568952,0.6646571213263,271,0.2683168316831683,168,0.1266013564431047,"['66', '66', '66', '66', '66', '66', '66', '66']"
26,26,9,16907,16907,117 Warren Dr,37.75368,-122.457977,,,https://www.sfmta.com/16907,,,,0,,POINT (-122.457977 37.75368),1045.966701617881,1795.693378662732,1727.8887267701332,1154.486281175922,1166.365509889289,3371.6682091010657,1111.0632865392784,"['16907', '16911']",False,False,False,False,False,False,False,1327,825,0,396,566,366,200,1010,296,202,150,6,75,30102,1,91,1327,1159,882.0,1.0,0.6217030896759608,0.0,0.2984174830444612,1.0,0.6466431095406361,0.3533568904593639,1.0,0.293069306930693,0.2,0.1485148514851485,0.0900990099009901,1.0,0.8733986435568952,0.6646571213263,271,0.2683168316831683,168,0.1266013564431047,"['66', '66', '66', '66', '66', '66', '66', '66']"
27,27,10,13235,13235,11th St & Bryant St,37.769807,-122.4113,,,https://www.sfmta.com/13235,,,,0,,POINT (-122.4113 37.769807),1950.9633951959763,325.611069896226,1910.3990934060623,79.43459788632246,345.2299287164618,2103.782610271731,654.1960766300821,"['13235', '13239', '13238', '14436']",False,True,False,True,True,False,False,895,450,98,201,256,154,102,811,191,174,40,6,75,18000,4,34,696,518,255.0,1.0,0.5027932960893855,0.1094972067039106,0.2245810055865922,1.0,0.6015625,0.3984375,1.0,0.2355117139334155,0.2145499383477188,0.0493218249075215,0.0419235511713933,1.0,0.7442528735632183,0.2849162011173184,376,0.4636251541307028,178,0.2557471264367816,"['22', '22', '22', '22', '22', '22']"
28,28,10,13235,13235,11th St & Bryant St,37.769807,-122.4113,,,https://www.sfmta.com/13235,,,,0,,POINT (-122.4113 37.769807),1950.9633951959763,325.611069896226,1910.3990934060623,79.43459788632246,345.2299287164618,2103.782610271731,654.1960766300821,"['13235', '13239', '13238', '14436']",False,True,False,True,True,False,False,895,450,98,201,256,154,102,811,191,174,40,6,75,18000,4,34,696,518,255.0,1.0,0.5027932960893855,0.1094972067039106,0.2245810055865922,1.0,0.6015625,0.3984375,1.0,0.2355117139334155,0.2145499383477188,0.0493218249075215,0.0419235511713933,1.0,0.7442528735632183,0.2849162011173184,376,0.4636251541307028,178,0.2557471264367816,"['22', '22', '22', '22', '27', '27', '27', '27', '27', '27', '27', '33', '33', '33', '33', '33', '33', '33', '33', '33', '33', '55', '55', '55', '55', '55', '55', '55', '55', '55', '55']"
29,29,10,13235,13235,11th St & Bryant St,37.769807,-122.4113,,,https://www.sfmta.com/13235,,,,0,,POINT (-122.4113 37.769807),1950.9633951959763,325.611069896226,1910.3990934060623,79.43459788632246,345.2299287164618,2103.782610271731,654.1960766300821,"['13235', '13239', '13238', '14436']",False,True,False,True,True,False,False,895,450,98,201,256,154,102,811,191,174,40,6,75,18000,4,34,696,518,255.0,1.0,0.5027932960893855,0.1094972067039106,0.2245810055865922,1.0,0.6015625,0.3984375,1.0,0.2355117139334155,0.2145499383477188,0.0493218249075215,0.0419235511713933,1.0,0.7442528735632183,0.2849162011173184,376,0.4636251541307028,178,0.2557471264367816,"['22', '22', '22', '22', 'J', 'J', 'J', 'J', 'J', 'J', 'J', 'J']"
30,30,10,13235,13235,11th St & Bryant St,37.769807,-122.4113,,,https://www.sfmta.com/13235,,,,0,,POINT (-122.4113 37.769807),1950.9633951959763,325.611069896226,1910.3990934060623,79.43459788632246,345.2299287164618,2103.782610271731,654.1960766300821,"['13235', '13239', '13238', '14436']",False,True,False,True,True,False,False,895,450,98,201,256,154,102,811,191,174,40,6,75,18000,4,34,696,518,255.0,1.0,0.5027932960893855,0.1094972067039106,0.2245810055865922,1.0,0.6015625,0.3984375,1.0,0.2355117139334155,0.2145499383477188,0.0493218249075215,0.0419235511713933,1.0,0.7442528735632183,0.2849162011173184,376,0.4636251541307028,178,0.2557471264367816,"['22', '22', '22', '22']"
